"Finished items creation.,""Selesai Membuat Barang."";;;;",,,
"Finished profile execution.,""Eksekusi profil selesai."";;;;",,,
"First Name,""Nama Depan"";;;;",,,
"First Name:,""Nama Depan:"";;;;",,,
"Firstname,""Nama Depan"";;;;",,,
"Fixed,""Tetap"";;;;",,,
"Flat Catalog Category rebuild error,""Kategori Katalog datar membangun ulang galat"";;;;",,,
"Flat Catalog Category was rebuilt successfully,""Kategori Katalog datar dibangun berhasil"";;;;",,,
"Flat Catalog Product rebuild error. Please try again later,""Membangun Ulang produk katalog Datar Galat. Silakan Coba Lagi Nanti"";;;;",,,
"Flat Catalog Product was rebuilt successfully,""Produk Katalog Datar Berhasil Dibangun Ulang"";;;;",,,
"For category,""Untuk Kategori"";;;;",,,
"For latest version visit: %s,""Untuk Versi Paling Akhir Kunjungi: %s"";;;;",,,
"For product,""Untuk Produk"";;;;",,,
"Forgot your password?,""Lupa Kata Sandi Anda?"";;;;",,,
"Forgot your user name or password?,""Lupa Nama Pengguna atau Kata Sandi anda?"";;;;",,,
"From,""Dari"";;;;",,,
"Gb,""Gb"";;;;",,,
"General Information,""Informasi Umum"";;;;",,,
"General Section,""General Section"";;;;",,,
"Get Image Base64,""Dapatkan Gambar Base64"";;;;",,,
"Get help for this page,""Dapatkan pertolongan untuk halaman ini"";;;;",,,
"Global Attribute,""Atribut Umum"";;;;",,,
"Global Record Search,""Cari Global"";;;;",,,
"Global Search,""Cari Global"";;;;",,,
"Go Today,""Ke Hari Ini"";;;;",,,
"Go to messages inbox,""Ke Pesan Kotak Masuk"";;;;",,,
"Go to notifications,""Ke notifikasi"";;;;",,,
"Google Base,""Dasar Google"";;;;",,,
"Google Base Items,""Barang - Barang Dasar Google"";;;;",,,
"Grand Total,""Total Semuanya"";;;;",,,
"Grid (default) / List,""Kisi (acuan) / Daftar"";;;;",,,
"Grid only,""Hanya Kisi"";;;;",,,
"Group:,""Kelompok"";;;;",,,
"Guest,""Tamu"";;;;",,,
"HTTP (unsecure),""HTTP (Tidak Aman)"";;;;",,,
"HTTPS (SSL),""HTTPS (SSL)"";;;;",,,
"Help Us Keep Magento Healthy - Report All Bugs,""Bantu Kami Untuk Tetap Menjaga Magento Sehat - Laporkan Semua Kesalahan"";;;;",,,
"Helper attributes should not be used in custom layout updates.,""Atribut Bantuan tidak boleh digunakan dalam pembaruan tata letak kustom."";;;;",,,
"Helper for options rendering doesn't implement required interface.,""Bantuan untuk render opsi tidak mengimplementasikan antarmuka diperlukan."";;;;",,,
"Home,""Beranda"";;;;",,,
"ID,""ID"";;;;",,,
"ID Path,""ID Jalur"";;;;",,,
"IP Address,""Alamat IP"";;;;",,,
"IPN (Instant Payment Notification) Only,""Hanya(Instant Payment Notification)IPN"";;;;",,,
"If this message persists, please contact the store owner.,""Jika pesan ini berlanjut, silahkan hubungi pemilik toko."";;;;",,,
"If your Magento instance is used for multiple websites, you must configure a separate Payflow Link account for each website.,""Jika Magento anda Langsung di gunakan untuk beberapa situs web, Anda harus mengkonfigurasi akun Payflow tautan terpisah untuk setiap situs web."";;;;",,,
"Ignore,""Abaikan"";;;;",,,
"Images,""Gambar"";;;;",,,
"Images (.gif, .jpg, .png),""Gambar(.gif, .jpg, .png)"";;;;",,,
"Images Cache,""Gambar Cache"";;;;",,,
"Import,""Impor"";;;;",,,
"Import / Export FAQ (Frequently Asked Questions),""Impor / Ekspor FAQ (Pertanyaan yang Sering Diajukan)"";;;;",,,
"Import FAQ,""Impor FAQ"";;;;",,,
"Import Service,""Impor Layanan"";;;;",,,
"Import and Export,""Impor and Ekspor"";;;;",,,
"Import and Export Tax Rates,""Impor dan Ekspor Tarif Pajak"";;;;",,,
"Import/Export,""Impor/Ekspor"";;;;",,,
"Import/Export Advanced,""Impor/Ekspor Lanjutan"";;;;",,,
"Import/Export Profile,""Impor/Ekspor Profil"";;;;",,,
"Important: ,""Penting: "";;;;",,,
"Imported <strong>%s</strong> records,""Impor <strong>%s</<strong> rekam"";;;;",,,
"In,""Di"";;;;",,,
"In Database:,""Dalam Database:"";;;;",,,
"In File:,""Dalam Berkas:"";;;;",,,
"In Stock,""Dalam Stok"";;;;",,,
"Inactive,""Tidak aktif"";;;;",,,
"Inactive Tabs,""Tab tidak aktif"";;;;",,,
"Incl. Tax,""Termasuk Pajak"";;;;",,,
"Include,""Sertakan"";;;;",,,
"Incoming Message,""Pesan Masuk"";;;;",,,
"Individual Item,""Barang Satuan"";;;;",,,
"Install,""Install"";;;;",,,
"Install Package File,""Instal paket berkas"";;;;",,,
"Installed As,""Instal Sebagai"";;;;",,,
"Installed Extension Info,""Info Ekstensi yang Terinstal"";;;;",,,
"Installed Version,""Versi yang Terinstal"";;;;",,,
"Installing $pkg, please wait...,""Menginstal $pkg, harap tunggu..."";;;;",,,
"Installing selected packages, please wait...,""Mengisntal paket yang dipilih, harap tunggu..."";;;;",,,
"Instant Payment Notification (IPN),""Pemberitahuan Pembayaran Instan (IPN)"";;;;",,,
"Interactive,""Interaktif"";;;;",,,
"Interface Locale: %s,""Interface Lokal: %s"";;;;",,,
"Invalid Form Key. Please refresh the page.,""Format Tombol tidak valid . Silahkan memperbarui halaman."";;;;",,,
"Invalid Import Service Specified,""Impor Servis yang Dispesifikasikan tidak Valid"";;;;",,,
"Invalid POST data (please check post_max_size and upload_max_filesize settings in you php.ini file),""POST data Tidak Valid(silakan cek post_max_ukuran dan unggah_max_ukuran berkas atur dalam php anda . Berkas ini)"";;;;",,,
"Invalid Secret Key. Please refresh the page.,"" Tombol Rahasia Tidak Valid. Silahkan memperbarui halaman."";;;;",,,
"Invalid Username or Password.,""Nama Pengguna Dan Kata Sandi Tidak Valid."";;;;",,,
"Invalid directory: %s,""Direktori Tidak Valid: %s"";;;;",,,
"Invalid email address ""%s"".,""Alamat Email Tidak Valid """"%s""""."";;;;",,,
"Invalid file: %s,""Berkas Tidak Valid: %s"";;;;",,,
"Invalid input data for %s => %s rate,""Input Data Tidak Valid Untuk %s => %s tingkat"";;;;",,,
"Invalid parent block for this block,""Blok Induk Tidak Berlaku Untuk Blok ini"";;;;",,,
"Invalid parent block for this block.,""Blok Induk Tidak Berlaku untuk Blok ini."";;;;",,,
"Invalid sender name ""%s"". Please use only visible characters and spaces.,""Nama pengirim tidak valid """"%s """". Harap hanya menggunakan karakter yang terlihat dan spasi."";;;;",,,
"Invalid timezone,""Zona waktu Tidak berlaku"";;;;",,,
"Invalidated,""Tanggal Tidak Berlaku"";;;;",,,
"Inventory Stock Status,""Status Persediaan Stok"";;;;",,,
"Invoice #%s comment added,""Komentar Faktur #%s telah ditambahkan"";;;;",,,
"Invoice #%s created,""Faktur #%s telah dibuat"";;;;",,,
"Invoice History,""Riwayat Faktur"";;;;",,,
"Invoice Totals,""Total Faktur"";;;;",,,
"Invoice and shipment was successfully created.,""Faktur dan pengiriman berhasil dibuat."";;;;",,,
"Invoice cancel error.,""Pembatalan Faktur Galat."";;;;",,,
"Invoice capture error,""Faktur Pengambilan Galat"";;;;",,,
"Invoice void error,""Pembatalan Faktur Galat"";;;;",,,
"Invoice was successfully canceled.,""Faktur berhasil dibatalkan."";;;;",,,
"Invoice was successfully captured,""Faktur telah berhasil diambil"";;;;",,,
"Invoice was successfully created.,""Faktur telah berhasil dibuat."";;;;",,,
"Invoice was successfully voided,""Faktur telah berhasil dibatalkan"";;;;",,,
"Issue Number,""Nomor penerbitan"";;;;",,,
"Issuer: %s,""Penerbit: %s"";;;;",,,
"Items,""Barang"";;;;",,,
"Items to merge,""Barang - barang untuk digabung"";;;;",,,
"Kb,""Kb"";;;;",,,
"Last 24 hours,""24 jam terakhir"";;;;",,,
"Last 5 Orders,""5 pembelian terakhir"";;;;",,,
"Last 5 Search Terms,""5 istilah pencarian terakhir"";;;;",,,
"Last 7 days,""7 hari terakhir"";;;;",,,
"Last Logged In (%s):,""Login terakhir (%s):"";;;;",,,
"Last Logged In:,""Login terakhir di:"";;;;",,,
"Last Month,""Bulan Kemarin"";;;;",,,
"Last Name,""Nama Akhir"";;;;",,,
"Last Name:,""Nama Akhir:"";;;;",,,
"Lastname,""Nama Akhir"";;;;",,,
"Latest Message:,""Pesan Terakhir:"";;;;",,,
"Layered Navigation Indices,""Indek Navigasi Berlapis"";;;;",,,
"Layered Navigation Indices was refreshed successfully,""Indek Navigasi Berlapis Telah Berhasil Diperbarui"";;;;",,,
"Layered Navigation Indices were refreshed successfully,""Indek Navigasi Berlapis Telah Berhasil Diperbarui"";;;;",,,
"Layered Navigation indexing queue cancelled,""Baris Pengindekan Navigasi Berlapis Dibatalkan"";;;;",,,
"Layered Navigation indexing queued,""Baris Pengindekan Navigasi Berlapis"";;;;",,,
"Layered Navigation process queued to be killed,""Proses Navigasi berlapis dideretkan untuk ditutup"";;;;",,,
"Leave empty to use tax identifier,""Biarkan kosong untuk menggunakan pengenal pajak"";;;;",,,
"Level,""Tingkatan"";;;;",,,
"License,""Lisensi"";;;;",,,
"License URI,""URL lisensi"";;;;",,,
"License:,""Lisensi:"";;;;",,,
"Lifetime Sales,""Penjualan Seumur Hidup"";;;;",,,
"Links,""Tautan"";;;;",,,
"List (default) / Grid,""Daftar (standar) / Kisi"";;;;",,,
"List only,""Hanya Daftar"";;;;",,,
"Load Template,""Masukan kerangka"";;;;",,,
"Load default template,""Masukan Kerangka Standar"";;;;",,,
"Loading Preview...,""Memuat Pratinjau..."";;;;",,,
"Loading...,""Memuat..."";;;;",,,
"Local Server,""Server Lokal"";;;;",,,
"Local/Remote Server,""Local/Server Jarak jauh"";;;;",,,
"Locale,""Lokal"";;;;",,,
"Log In,""Masuk"";;;;",,,
"Log Out,""Keluar"";;;;",,,
"Log in to Admin Panel,""Masuk ke Admin Panel"";;;;",,,
"Log into Magento Admin Page,""Masuk ke Halaman Admin Magento"";;;;",,,
"Logged in as %s,""Masuk sebagai %s"";;;;",,,
"Login,""Masuk"";;;;",,,
"Low Stock,""Stok Rendah"";;;;",,,
"MAJOR,""MAYOR"";;;;",,,
"MINOR,""MINOR"";;;;",,,
"MS Excel XML,""MS Excel XML"";;;;",,,
"Magento Admin,""Admin Magento"";;;;",,,
"Magento Commerce - Administrative Panel,""Magento Commerce - Panel Administrasi"";;;;",,,
"Magento Connect,""Menghubungkan Magento"";;;;",,,
"Magento Connect Manager,""Pengantur Penghubung Magento"";;;;",,,
"Magento Logo,""Logo Magento"";;;;",,,
"Magento is a trademark of Irubin Consulting Inc. DBA Varien. Copyright &copy; %s Irubin Consulting Inc.,""Magento adalah merek dagang dari Irubin Consulting Inc. DBA Varien. Hak mengkopi &copy;"" %s Irubin Consulting Inc."""""";;;",,,
"Magento ver. %s,""Magento ver. %s"";;;;",,,
"Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc.,""Magento&trade; adalah sebuah merk dagang dari Magento Inc.<br/>Copyright &copy;"" %s Magento Inc."""""";;",,,
"Main Tabs,""Main Tabs"";;;;",,,
"Make Inactive,""Membuat Tidak aktif"";;;;",,,
"Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI).,""Pastikan bahwa pengkodean data pada berkas konsisten dan disimpan dalam satu pengkodean yang didukung (UTF-8 or ANSI)."";;;;",,,
"Make sure that you configure the design settings for the Payflow Link form in your Payflow link account.,""Pastikan Bahwa Anda mengkonfigurasikan pengaturan desain untuk bentuk Tautan Payflow di akun tautan Payflow Anda ."";;;;",,,
"Manage Attribute Sets,""Kelola Set Atribut"";;;;",,,
"Manage Attributes,""Kelola Atribut"";;;;",,,
"Manage Categories,""Kelola Kategori"";;;;",,,
"Manage Content,""Kelola Konten"";;;;",,,
"Manage Currency Rates,""Kelola Kurs Valas"";;;;",,,
"Manage Customers,""Kelola Pelanggan"";;;;",,,
"Manage Ratings,""Kelola Rating"";;;;",,,
"Manage Stores,""Kelola Toko"";;;;",,,
"Manage osCommerce Orders,""Kelola order osCommerce"";;;;",,,
"Manage osCommerce Profiles,""Kelola Profil osCommerce"";;;;",,,
"Manual,""Manual"";;;;",,,
"Matched Expression,""Ungkapan Sesuai"";;;;",,,
"Max,""Max"";;;;",,,
"Mb,""Mb"";;;;",,,
"Media (.avi, .flv, .swf),""Media (.avi, .flv, .swf)"";;;;",,,
"Media storages synchronization has completed!,""Singkronisasi Penyimpanan Media Telah Selesai"";;;;",,,
"Messages Inbox,""Pesan Kotak Masuk"";;;;",,,
"Min,""Min"";;;;",,,
"Minimum,""Minimum"";;;;",,,
"Module version conflict!,""Modul versi yang bertentangan!"";;;;",,,
"Month,""Bulan"";;;;",,,
"More Tabs,"" Tabs Lagi"";;;;",,,
"Most Viewed,""Paling banyak dilihat"";;;;",,,
"Most Viewed Products,""Produk Paling Banyak dilihat"";;;;",,,
"Multiple Select,""Beberapa Pilihan"";;;;",,,
"My Account,""Akun Saya"";;;;",,,
"N/A,""N/A"";;;;",,,
"NOTICE,""PEMBERITAHUAN"";;;;",,,
"Name,""Nama"";;;;",,,
"Name on Card,""Nama pada Kartu"";;;;",,,
"Name on the Card: %s,""Nama pada Kartu: %s"";;;;",,,
"Name:,""Nama:"";;;;",,,
"New Accounts,""Akun Baru"";;;;",,,
"New Api Key,""Kunci Api Baru"";;;;",,,
"New Customers,""Pelanggan Baru"";;;;",,,
"New Email Template,""Kerangka Email Baru"";;;;",,,
"New Extension,""Extension Baru"";;;;",,,
"New Item Type,""Jenis Barang Baru"";;;;",,,
"New Password,""Kata Kunci Baru"";;;;",,,
"New Profile,""Profil Baru"";;;;",,,
"New Store View,""Store View Baru"";;;;",,,
"New System Template,""Kerangka Sistem Baru"";;;;",,,
"New Tag,""Tag Baru"";;;;",,,
"New Template,""Kerangka Baru"";;;;",,,
"New User,""Pengguna Baru"";;;;",,,
"New Website,""Situs Baru"";;;;",,,
"New admin password,""Kata kunci baru admin"";;;;",,,
"Next month (hold for menu),""Bulan Depan (Tahan Untuk Menu)"";;;;",,,
"Next page,""Halaman Selanjutnya"";;;;",,,
"Next year (hold for menu),""Tahun Depan (Tahan Untuk Menu)"";;;;",,,
"No,""Tidak"";;;;",,,
"No (price without tax),""Tidak (harga belum termasuk Pajak)"";;;;",,,
"No Data Found,""Tidak Ada Data ditemukan"";;;;",,,
"No Templates Found,""Tidak Ada Kerangka ditemukan"";;;;",,,
"No change,""Tidak Ada Perubahan"";;;;",,,
"No customer id defined.,""Tidak ada ID konsumen yang didefinisikan."";;;;",,,
"No information available.,""Tidak ada informasi yang tersedia."";;;;",,,
"No profile loaded...,""Tidak ada profil yang dimasukan..."";;;;",,,
"No records found for this period.,""Tidak ada rekam di temukan untuk periode ini."";;;;",,,
"No records found.,""Tidak ada Rekam di temukan."";;;;",,,
"No report code specified.,""Tidak Ada Laporan Kode Khusus."";;;;",,,
"No search keywords.,""Tidak Ada Kata Kunci Pencarian."";;;;",,,
"No search modules were registered,""Tidak Ada Modul Pencarian Yang terdaftar"";;;;",,,
"No wishlist item id defined.,""Tidak Ada ID Barang yang Didefinisikan."";;;;",,,
"None,""Tidak Ada"";;;;",,,
"Note:,""Catatan:"";;;;",,,
"Notes,""Catatan"";;;;",,,
"Notifications,""Notifikasi"";;;;",,,
"Number of Orders,""Jumlah pesanan"";;;;",,,
"Number of Uses,""Jumlah penggunaan"";;;;",,,
"Number of records:,""Jumlah catatan:"";;;;",,,
"Old rate:,""Tarif Lama:"";;;;",,,
"On my website,""Di Situs Jejaring Saya"";;;;",,,
"Once you log into your Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below,""Setelah Anda login ke akun Payflow Tautan Anda, Arahkan ke Pengaturan Layanan - Hosted Halaman Checkout - Set Up menu dan mengatur pilihan dijelaskan dibawah "";;;;",,,
"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.,""Satu atau lebih berkas media yang gagal untuk disinkronkan selama proses sinkronisasi penyimpanan media. Lihat berkas log untuk rincian ."";;;;",,,
"One or more of the Cache Types are invalidated:,""Satu atau lebih dari Jenis Cache tidak divalidasi :"";;;;",,,
"Online Customers,""Pelanggan Online"";;;;",,,
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.,""Atribut Hanya Dengan Lingkup """"Global"""", Masukan tipe """"Dropdown"""" Dan Gunakan Untuk Membuat Produk Yang bisa Di Konfigurasi """"Ya"""" Tersedia."";;;;",,,
"Only mapped fields,""Hanya memetakan bidang"";;;;",,,
"Optional,""Opsional"";;;;",,,
"Options,""Opsi"";;;;",,,
"Options menu items,""Opsi Menu Barang -Barang"";;;;",,,
"Order,""Pesanan"";;;;",,,
"Order #%s,""Pesanan #%s"";;;;",,,
"Order #%s (%s),""Pesanan #%s (%s)"";;;;",,,
"Order Created Date,""Urutan Tanggal Dibuat"";;;;",,,
"Order ID,""ID Pesanan"";;;;",,,
"Order Totals,""Total Pesanan"";;;;",,,
"Order Updated Date,""Tanggal Perbaruan Pesanan"";;;;",,,
"Order Updated Date report is real-time, does not need statistics refreshing.,""Laporan Tanggal Perbaruan Pesanan Waktu Riil,Tidak Memerlukan perbaruan Statistik."";;;;",,,
"Order cannot be placed.,""Pesanan Tidak Dapat ditimpa."";;;;",,,
"Orders,""Pesanan"";;;;",,,
"Original Magento attribute names in first row:,""Nama Atribut Magento Asli Berada dibaris Pertama:"";;;;",,,
"Out of stock,""Kehabisan Stok"";;;;",,,
"PDT (Payment Data Transfer) Only,""PDT (Transfer Data Pembayaran) Hanya"";;;;",,,
"Package,""Paket"";;;;",,,
"Package Extensions,""Ektensi Paket"";;;;",,,
"Packages,""Paket"";;;;",,,
"Page,""Halaman"";;;;",,,
"Pages,""Halaman"";;;;",,,
"Parent Product Thumbnail,""Induk Produk Miniatur"";;;;",,,
"Parent Transaction ID,""ID Transaksi induk"";;;;",,,
"Passive mode,""mode pasif"";;;;",,,
"Password,""Kata Sandi"";;;;",,,
"Password Confirmation,""Konfirmasi Kata Sandi"";;;;",,,
"Password confirmation must be same as password.,""Konfirmasi Kata Sandi Harus Sama Dengan Kata Sandi."";;;;",,,
"Password must be at least of %d characters.,""Kata Sandi minimal Harus karakter %d."";;;;",,,
"Password must include both numeric and alphabetic characters.,""Kata Sandi Harus Mencantumkan  Karakter numeric dan alphabetic ."";;;;",,,
"Password:,""Kata Sandi:"";;;;",,,
"Path,""Jalur"";;;;",,,
"Path:,""Jalur:"";;;;",,,
"PayPal Email,""Email PayPal"";;;;",,,
"Payment Data Transfer (PDT),""Transfer Data Pembayaran (PDT)"";;;;",,,
"Payment method must be specified,""Metode pembayaran harus dispesifikasikan"";;;;",,,
"Pending Tags,""Tag tertunda"";;;;",,,
"Pending installation...,""Pemasangan tertunda..."";;;;",,,
"Per Item,""Per barang"";;;;",,,
"Per Order,""Per Pembelian"";;;;",,,
"Percent,""Persen"";;;;",,,
"Performed At,""Dilakukan Pada"";;;;",,,
"Period,""Periode"";;;;",,,
"Permanent (301),""Permanen (301)"";;;;",,,
"Permissions,""Otorisasi"";;;;",,,
"Personal Information,""Informasi Pribadi"";;;;",,,
"Phone:,""Telefon:"";;;;",,,
"Please confirm site switching. All data that hasn't been saved will be lost.,""Harap konfirmasikan pergantian situs. Semua data yang tidak disimpan akan hilang."";;;;",,,
"Please enter 6 or more characters.,""Harap masukkan 6 atau lebih karakter."";;;;",,,
"Please enter a number greater than 0 in this field.,""Harap masukkan angka lebih besar dari 0 untuk bidang ini."";;;;",,,
"Please enter a valid $ amount. For example $100.00.,""Harap masukkan jumlah $ dengan benar. Seperti $100.00."";;;;",,,
"Please enter a valid URL. For example http://www.example.com or www.example.com,""Harap masukkan URL dengan benar. Seperti http://www.example.com atau www.example.com"";;;;",,,
"Please enter a valid URL. http:// is required,""Harap masukkan URL dengan benar. Sertakan http:// "";;;;",,,
"Please enter a valid credit card number.,""Harap masukkan nomer kartu kredit dengan benar."";;;;",,,
"Please enter a valid date.,""Harap masukkan tanggal dengan benar."";;;;",,,
"Please enter a valid email address. For example johndoe@domain.com.,""Harap masukkan alamat email dengan benar. Seperti johndoe@domain.com."";;;;",,,
"Please enter a valid number in this field.,""Harap masukkan angka dengan benar untuk Bidang ini."";;;;",,,
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.,""Harap masukkan nomer telefon dengan benar. Seperti (123) 456-7890 atau 123-456-7890."";;;;",,,
"Please enter a valid social security number. For example 123-45-6789.,""Harap masukkan nomer keamaan sosial. Seperti 123-45-6789."";;;;",,,
"Please enter a valid value from list,""Masukkan nilai yang valid dari daftar"";;;;",,,
"Please enter a valid value, ex: 10,20,30,""Silakan Masukan Nilai yang Valid, Contoh: 10,20,30"";;;;",,,
"Please enter a valid zip code.,""Silakan Masukan Kode Pos Yang Valid."";;;;",,,
"Please enter a valid zip code. For example 90602 or 90602-1234.,""Silakan Masukan Kode Pos Yang Valid.SebagaiContoh 90602 Atau 90602-1234."";;;;",,,
"Please enter another credit card number to complete your purchase.,""Silakan Masukan Nomor Kartu Kredit Yang Lain Untuk Pembelian Anda."";;;;",,,
"Please enter valid password.,""Silakan Masukan Kata Sandi Yang Valid."";;;;",,,
"Please make sure that all global admin search modules are installed and activated.,""Harap pastikan bahwa semua modul admin secara global pencarian diinstal dan diaktifkan ."";;;;",,,
"Please make sure that your changes were saved before running the profile.,""Pastikan bahwa perubahan Anda telah disimpan sebelum menjalankan profil tersebut."";;;;",,,
"Please make sure your passwords match.,""Mohon Pastikan Kata Sandi Anda Cocok."";;;;",,,
"Please select State/Province.,""Silakan pilih Negara Bagian / Provinsi."";;;;",,,
"Please select a customer.,""Silakan pilih pelanggan."";;;;",,,
"Please select a store.,""Silakan Pilih Toko."";;;;",,,
"Please select an option.,""Silakan Pilih Opsi."";;;;",,,
"Please select catalog searches.,""Silakan Pilih Pencarian Katalog."";;;;",,,
"Please select customer(s).,""Silakan Pilih Pelanggan."";;;;",,,
"Please select message(s).,""Silakan Pilih Pesan."";;;;",,,
"Please select one of the above options.,""Silakan Pilih Salah Satu Dari Opsi Diatas."";;;;",,,
"Please select one of the options.,""Silakan Pilih Salah Satu Opsi."";;;;",,,
"Please select review(s).,""Silakan Pilih Tinjauan."";;;;",,,
"Please select tag(s).,""Silakan Pilih Tag."";;;;",,,
"Please specify at least start or end date.,""Silakan tentukan setidaknya mulai atau tanggal akhir."";;;;",,,
"Please specify the admin custom URL.,""Silakan tentukan URL khusus admin."";;;;",,,
"Please try to logout and sign in again.,""Silakan coba untuk keluar dan masuk lagi."";;;;",,,
"Please use in this field only ""a-z,0-9,_"".,""Silakan gunakan di bidang ini hanya """" a-z,0-9, _""""."";;;;",,,
"Please use letters only (a-z) in this field.,""Mohon Gunakan Hanya Hurup (a-z) Pada Bidang Ini."";;;;",,,
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.,""Silakan menggunakan penomoran hanya dalam bidang ini. Harap menghindari spasi atau karakter lain seperti titik atau koma."";;;;",,,
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.,""Silakan gunakan hanya huruf (az) atau angka (0-9) hanya dalam bidang ini. Tidak ada spasi atau karakter lain yang diperbolehkan."";;;;",,,
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.,""Silakan gunakan hanya huruf (az) atau angka (0-9) atau ruang dan # hanya dibidang ini ."";;;;",,,
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.,""Silakan Gunakan Format Tanggal ini: dd/mm/yyyy. Sebagai Contoh 17/03/2006 for the 17th of March, 2006."";;;;",,,
"Please wait while the indexes are being refreshed.,""Silahkan tunggu ketika indeks sedang diperbarui."";;;;",,,
"Please wait, loading...,""Mohon Tunggu, Memuat..."";;;;",,,
"Please wait...,""Mohon Tunggu..."";;;;",,,
"Please, add some answers to this poll first.,""Mohon, Beberapa Jawaban Pada Polling ini Terlebih dahulu."";;;;",,,
"Please, select ""Visible in Stores"" for this poll first.,""Silakan, pilih """" Terlihat di Toko """" untuk polling ini terlebih dahulu."";;;;",,,
"Poll Manager,""Pengelola Polling"";;;;",,,
"Polls,""Poling"";;;;",,,
"Popular,""Populer"";;;;",,,
"Position of Watermark for %s,""Posisi Tanda Air untuk %s"";;;;",,,
"Pregenerated product images files.,""Berkas Gambar Produk Sebelum dihasilkan."";;;;",,,
"Preset Theme,""Tema Yang telah Ditetapkan"";;;;",,,
"Prev. month (hold for menu),""Bulan Sebelum nya (Tahan Untuk menu)"";;;;",,,
"Prev. year (hold for menu),""Tahun Sebelumnya (Tahan Untuk menu)"";;;;",,,
"Preview,""Tinjauan"";;;;",,,
"Preview Template,""Tinjauan Kerangka"";;;;",,,
"Previous page,""Halaman sebelumnya"";;;;",,,
"Price,""Harga"";;;;",,,
"Price alert subscription was saved.,""Harga Tanda berlangganan berhasil disimpan."";;;;",,,
"Price:,""Harga:"";;;;",,,
"Processed <strong>%s%% %s/%d</strong> records,""Olahan <strong>%s%% %s/%d </strong> catatan"";;;;",,,
"Product,""Produk"";;;;",,,
"Product Name3 ,""Nama Produk3 "";;;;",,,
"Product Name3 1,""Nama Produk3 1"";;;;",,,
"Product Name3 2,""Nama Produk3 2"";;;;",,,
"Product Reviews,""Tinjauan Produk"";;;;",,,
"Product Thumbnail Itself,""Gambar kecil Produk itu Sendiri"";;;;",,,
"Product is not loaded.,""Produk tidak dimasukan."";;;;",,,
"Product:,""Produk:"";;;;",,,
"Products,""Produk"";;;;",,,
"Profile Action,""Aksi Profil"";;;;",,,
"Profile Actions XML,""Aksi Profil XML"";;;;",,,
"Profile Direction,""Arahan Profil"";;;;",,,
"Profile History,""Riwayat Profil"";;;;",,,
"Profile Information,""Informasi Paket"";;;;",,,
"Profile Name,""Profil Nama"";;;;",,,
"Profile Wizard,""Panduan Profil"";;;;",,,
"Profile was deleted,""Profil telah dihapus"";;;;",,,
"Profile was successfully saved,""Profil telah disimpan"";;;;",,,
"Profiles,""Profil"";;;;",,,
"Promo,""Promo"";;;;",,,
"Promotions,""Promosi"";;;;",,,
"Provided Files,""Berkas Tersedia"";;;;",,,
"Qty,""Kuantitas"";;;;",,,
"Qty:,""Kuantitas:"";;;;",,,
"Quantity,""Kuantitas"";;;;",,,
"Queue Refresh,""Perbarui Deret"";;;;",,,
"Queued... Cancel,""Deretkan�Batal"";;;;",,,
"Radio Buttons,""Tombol Radio"";;;;",,,
"Rates,""Kurs"";;;;",,,
"Rating was successfully deleted,""Rating telah berhasil dihapus"";;;;",,,
"Rating was successfully saved,""Rating telah berhasil disimpan"";;;;",,,
"Read details,""Detail Baca"";;;;",,,
"Rebuild,""Membangun Ulang"";;;;",,,
"Rebuild Flat Catalog Category,""Membangun ulang Kategori Katalog Datar"";;;;",,,
"Rebuild Flat Catalog Product,""Membangun ulang produk Katalog Datar"";;;;",,,
"Recent Orders,""Pembelian Terbaru"";;;;",,,
"Recommended,""Rekomendasi"";;;;",,,
"Recursive Dir,""Rekursif Dir"";;;;",,,
"Redirect,""mengarahkan ulang"";;;;",,,
"Refresh,""Perbarui"";;;;",,,
"Refresh Now*,""Perbarui Sekarang*"";;;;",,,
"Refresh Statistics,""Perbarui Statistik"";;;;",,,
"Region/State,""Daerah / Negara"";;;;",,,
"Regular Price:,""Harga Reguler:"";;;;",,,
"Release,""Rilis"";;;;",,,
"Release Stability,""Rilis Stabilitas"";;;;",,,
"Release Version,""Rilis Versi"";;;;",,,
"Remote FTP,""FTP Jauh"";;;;",,,
"Remote URL:,""URL Jarak jauh:"";;;;",,,
"Remove,""Buang"";;;;",,,
"Reports,""Laporkan"";;;;",,,
"Request Path,""Meminta Jalur"";;;;",,,
"Required,""Dibutuhkan"";;;;",,,
"Required settings,""Dibutuhkan Pengaturan"";;;;",,,
"Reset,""Set Ulang"";;;;",,,
"Reset Filter,""Set Ulang Filter"";;;;",,,
